gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ADAD1P1,0.8510743316016278,-0.922304080283702,3.1666295628413366,-0.29125733275102184,0.7708545170058501,NA
ADAM10,1070.1457523620438,-0.6083664769259927,0.33382111729740616,-1.82243257062731,0.06838937630271347,0.19858070616617834
ADAM11,0.3570455241634935,-0.11133726615353544,5.085167239034503,-0.02189451416639633,0.9825321007885829,NA
ADAM12,37.05950207675202,-2.935623076150263,1.1365115681507945,-2.5830120505740064,0.009794190194409289,0.053595149492000234
ADAM15,780.6521680786975,0.6249406356057389,0.3147083042891526,1.985777391598622,0.047058047206093856,0.15457741548776746
ADAM17,194.6305948752703,-0.4745066109646689,0.5106977973089938,-0.9291338507136194,0.35281972350537916,0.5669043931846459
ADAM19,3844.941156687296,1.9200632512002822,0.6461315030137885,2.9716292151743415,0.0029622419278374315,0.023411650323620765
ADAM1B,2.2879057074070825,-1.3800355449869925,1.6932449698029772,-0.8150241516132015,0.415058485650485,NA
ADAM20,0.8195228443034763,-0.04857764641582031,3.2819997328691577,-0.014801234116296906,0.9881907550074241,NA
ADAM21,1.198599649068128,-0.4669284547731796,2.660304616843034,-0.17551691329517013,0.8606734821726305,NA
ADAM22,29.678023327234474,-0.3477743019066295,0.694448154960466,-0.5007923189405376,0.6165172919502353,0.7798396749513437
ADAM23,4.873337519155254,-2.248516543209776,1.56726873676672,-1.4346719809191575,0.1513805921595878,0.33518214683303127
ADAM28,5.973882849735113,-6.726103176143651,3.0035703481440184,-2.239369282727098,0.025131898307995816,0.1014305734978233
ADAM8,1716.3521455367795,-0.5639747173852107,0.35205500374372184,-1.6019505798467661,0.10916653832529115,0.27233143424742223
ADAM9,113.30889589894305,1.631113502296586,1.0116383813318601,1.6123483770447335,0.10688615163224437,0.268603293752932
ADAMDEC1,1.3646476887129235,2.8883561747305118,3.6875646327736624,0.7832693016577684,0.4334689862566957,NA
ADAMTS1,7.229773663459225,1.7093551360802384,2.5972233337136736,0.6581471504170165,0.510443580705896,0.7006607919320985
ADAMTS10,10.148828525420702,-5.106842375687435,1.601776539196483,-3.1882364678966,0.0014314342314837034,0.014237230997103856
